ID,AspectTerms,Opinions,Polarities,Categories,Review
177,_,比较清爽,0,使用体验,一 直 用 的 * * * ， 比 较 清 爽 ， 喜 欢
2708,物流,快,0,物流,一 直 * * 购 物 质 量 好 ， 物 流 快 ， 还 会 回 购 ！ ！ ！
1903,_,还可以,0,整体,还 可 以 ， 稍 微 有 点 油
130,_,还可以,0,整体,宝 贝 收 到 用 了 几 天 了 ， 还 可 以 啦 ， 下 次 还 会 光 顾
2394,_,很好用,0,整体,我 觉 得 很 好 用 哦 ！
1679,_,很服帖,0,使用体验,包 装 很 大 气 用 着 很 服 帖 外 观 也 很 漂 亮
1310,服务,就是好,0,物流,收 到 了 第 二 次 购 买 * * 没 得 说 服 务 就 是 好 ， 尤 其 是 快 递 小 哥 服 务 态 度 特 别 好 ， 给 你 个 赞 ?
3190,_,不错,0,整体,回 来 拆 开 包 装 就 迫 不 及 待 的 使 用 了 一 下 ， 效 果 不 错 ， 挺 好 用 的 。
525,_,不错,0,整体,不 错 送 货 速 度 超 快 用 了 一 次 感 觉 不 错
3089,发货物流,超快,0,物流,用 这 个 牌 子 有 点 时 间 了 ， 感 觉 不 错 ， 所 以 继 续 ， 发 货 物 流 超 快 ， 还 可 以 。
296,_,不保湿,0,功效,还 可 以 ， 遮 瑕 效 果 挺 好 ， 就 是 不 保 湿 ， 用 了 皮 肤 好 干
290,_,挺补水的,0,功效,很 薄 ， 挺 补 水 的 ， 就 是 买 贵 了 ， 有 买 一 赠 一 的 活 动
675,香味,淡淡的,0,气味,有 泡 沫 ， 而 且 特 别 温 和 。 还 有 淡 淡 的 香 味 。
212,_,很好用,0,整体,这 个 是 第 二 次 买 了 ， 活 动 买 很 划 算 的 ， 面 膜 也 很 好 用
885,物流,很快,0,物流,物 流 很 快 啊 ， 商 品 质 量 也 很 好 ， 值 得 购 买 ！
3163,价格,便宜,0,价格,卖 家 发 货 速 度 快 的 ， 质 量 好 ， 价 格 便 宜
1141,_,还不错,0,整体,还 没 用 ， 看 着 还 不 错
2866,_,挺舒服的,0,整体,挺 舒 服 的 ， 清 洁 能 力 强 ， 按 压 式 用 起 来 方 便 ， 还 会 再 买
1687,_,五星好评,0,整体,老 客 户 了 ， 一 直 在 你 们 家 买 ， 五 星 好 评 ！
2310,_,很舒服,0,使用体验,宝 贝 收 到 了 ， 一 次 买 了 & 套 。 使 用 后 冰 冰 凉 凉 ， 水 水 润 润 很 舒 服 ， 夏 季 必 备 。 一 次 愉 快 的 购 物 。
250,_,不错,0,整体,收 到 了 ， 不 错 哟
1219,_,很好用,0,整体,一 直 都 在 用 这 个 牌 子 ， 感 觉 很 好 用 ， 价 格 亲 民 ， 上 妆 效 果 很 好
745,_,挺滋润,0,使用体验,使 用 后 感 觉 很 舒 服 ， 第 二 天 脸 也 挺 滋 润 ， 感 觉 不 错 ！
3090,_,不错,0,整体,气 垫 收 到 了 ， 很 服 帖 ， 皮 肤 亮 亮 的 ， 送 了 两 个 替 换 装 ， 买 一 送 二 ， 不 错 哦
57,泡沫,少,1,使用体验,与 描 述 一 致 ， 这 款 泡 沫 少 但 清 洗 很 干 净 ， 气 味 优 雅 ， 一 直 在 用 ， 发 货 及 时
2271,_,光洁,0,使用体验,一 直 使 用 这 个 牌 子 ， 非 常 满 意 ， 通 透 光 洁 美 白 ， 不 过 敏 。
1594,吸收,挺好的,0,使用体验,还 可 以 ， 就 想 买 这 个 ， 吸 收 挺 好 的 ， 就 是 包 装 不 是 很 好
2074,_,还可以,0,整体,看 上 去 还 可 以 吧 ， 快 递 超 快 的 ， 还 没 用 到 时 用 过 看 效 果 怎 么 样 ， 再 评 价
3212,_,很好,0,整体,宝 贝 很 好 很 喜 欢 质 量 真 心 不 错 满 意 值 得 购 买
514,_,不紧绷,0,使用体验,价 格 优 惠 ， 泡 沫 多 ， 洗 后 不 紧 绷 ， 特 别 干 净
2013,_,很满意,0,整体,很 满 意 ， 用 着 效 果 很 好 ， 下 次 在 来 光 顾
782,_,很舒服,0,使用体验,用 了 才 来 评 论 ， 水 水 的 很 舒 服 ， 春 天 最 适 合 补 水 ， 搞 活 动 超 划 算 。
1968,_,水水嫩嫩的,0,使用体验,很 好 ， 用 了 水 水 嫩 嫩 的 ！ 价 格 也 实 惠
1057,_,非常不错,0,整体,老 卖 家 了 ， 非 常 不 错 ， 值 得 购 买 ， 下 次 再 来 ? ? ? 好 好 好 好 好 好 好 好 好
1572,增白效果,不喜欢,1,功效,买 给 我 妈 的 ， 包 装 得 到 了 她 的 青 睐 ， 滋 润 度 对 她 来 说 正 好 ， 不 过 有 一 点 点 增 白 效 果 她 不 喜 欢
1240,美白效果,_,2,功效,没 抢 到 加 赠 的 精 华 ， 物 流 还 是 很 快 的 ， 精 华 比 较 水 润 适 合 夏 天 使 用 ， 美 白 效 果 等 用 完 两 瓶 再 看
2818,味道,不错,0,气味,第 三 次 购 买 了 ， 挺 好 用 ， 味 道 也 不 错 ！
2874,效果,不错的,0,功效,一 直 在 用 这 款 ， 效 果 不 错 的 ～
423,泡沫,细腻,0,使用体验,非 常 不 错 ， 泡 沫 细 腻 ， 味 道 很 好 闻 ， 棒 棒 哒 ！
2357,卸妆水,很少,1,其他,瓶 包 装 完 美 ， 瓶 子 很 好 ， 分 量 足 ， 卸 妆 水 感 觉 很 少
1902,_,不错的,0,整体,我 是 属 于 肤 色 偏 黄 的 ， 擦 上 去 不 是 很 明 显 ， 但 可 以 遮 盖 住 斑 点 ， 也 是 一 款 不 错 的 @ 霜
2885,_,比较清爽,0,使用体验,买 了 好 多 次 了 ， 卸 妆 效 果 很 好 ， 不 油 不 粘 ， 比 较 清 爽 型 的 。 是 我 喜 欢 的 款 式 。
2214,_,很舒服,0,使用体验,很 服 帖 ！ 上 妆 也 很 舒 服 ！
216,香味,淡淡的,0,气味,超 好 用 淡 淡 的 香 味 还 送 了 面 膜 喜 欢 的 朋 友 赶 快 入 手 吧
495,_,会紧绷,1,使用体验,这 款 洗 面 奶 会 刺 激 皮 肤 ， 而 且 洗 完 后 会 紧 绷
2755,_,提亮肤色,0,功效,对 于 偏 黄 肤 色 可 以 提 亮 肤 色 ， 真 的 很 好 ， 一 直 在 用
2040,_,还行,0,整体,用 着 还 行 很 保 湿
2738,_,挺滋润的,0,使用体验,使 用 了 一 下 ， 挺 滋 润 的 ， 香 香 的 。
3029,_,很细腻,0,使用体验,宝 贝 很 好 用 ， 用 过 后 皮 肤 很 细 腻 ， 毛 孔 也 变 小 了 。
3048,_,很好用,0,整体,很 好 用 ， 挺 补 水 的
2778,_,挺流的,0,整体,昨 天 下 的 单 今 天 就 收 到 了 ， 一 直 用 这 个 牌 子 ， 感 觉 挺 好 的 ， 这 隔 离 霜 也 挺 流 的
2552,_,很满意,0,整体,第 二 次 购 买 的 ， 一 直 用 这 个 ， 好 用 ， 发 货 速 度 快 ， 很 满 意
1585,收货,完美,0,物流,很 喜 欢 ， 非 常 好 ， 完 美 收 货 ， 等 用 过 再 评 ！ ！ ！
178,物流,快速,0,物流,颜 色 好 看 ， 服 务 态 度 很 好 。 物 流 快 速 。 希 望 好 用 ， 下 次 再 买 。 。 。
895,_,不错,0,整体,应 该 不 错 吧
2683,_,还不错,0,整体,还 不 错 ， 都 购 买 几 次 了 。
642,_,不是那么水润,1,使用体验,还 可 以 吧 ， 不 是 那 么 水 润 ， 味 道 有 点 大 ， 物 流 挺 快 的 。
603,_,非常好,0,整体,非 常 好 ， 还 送 了 面 膜 ， 给 个 赞 ！
429,送货速度,很快,0,物流,送 货 速 度 很 快 ， 一 直 用 * * * 的 护 肤 品 ， 很 好 用 。
2619,_,蛮好用,0,整体,以 前 一 直 是 在 实 体 店 买 的 ， 这 次 网 购 跟 实 体 店 质 量 差 不 多 ， 蛮 好 用 ， 性 价 比 高
1985,_,不错,0,整体,不 错 不 错 ， 比 之 前 的 套 盒 补 水 多 了 。
887,价格,相当实惠,0,价格,* * 就 是 棒 ， 物 流 超 快 。 价 格 相 当 实 惠 ， 没 想 到 有 那 么 大 瓶 。 用 的 很 好 。 干 净 。
2031,味道,香香的,0,气味,包 装 看 起 来 还 挺 不 错 ， 试 用 了 下 还 可 以 ， 香 香 的 味 道
1475,_,很喜欢,0,整体,包 装 很 精 美 ， 图 案 也 漂 亮 ， 很 喜 欢 ！ 拒 绝 不 了 卡 哇 伊 的 东 西 ?
37,_,挺好的,0,整体,不 错 ， 挺 好 的 ， 挺 满 意 的 ， 服 务 也 非 常 好 ， 很 喜 欢 在 * * 买 东 西 。
2767,运货速度,非常快,0,物流,面 膜 刚 到 很 喜 欢 包 装 也 非 常 好 运 货 速 度 也 非 常 快 非 常 满 意
1559,_,不错,0,整体,不 错 ， 补 水 效 果 很 好
195,_,很好用,0,整体,面 膜 很 好 用 ， * * 平 台 有 保 障 ， 很 补 水 ， 效 果 不 错 的 。
1642,快递,真的很快,0,物流,一 直 用 * * * 的 护 肤 品 ， 用 了 两 天 真 的 很 好 用 ， 补 水 * * 快 递 真 的 很 快 ， 点 个 赞 ， 会 继 续 回 购 的
2476,_,超划算,0,价格,一 如 既 往 的 好 用 三 个 双 十 一 了 跟 实 体 店 一 样 每 次 都 这 样 备 一 年 的 超 划 算
213,味道,不错,0,气味,物 美 价 廉 ， 味 道 不 错 。 下 次 活 动 在 买
2961,_,很划算,0,价格,很 好 用 ， 有 过 之 后 水 水 的 ， 而 且 敏 感 肌 也 可 以 用 ， 还 很 划 算 ， 喜 欢
2255,价钱,要低得多,0,价格,双 十 一 买 的 ， 价 钱 比 平 时 要 低 得 多 ， 是 正 品 ， 补 水 效 果 还 是 不 错 的 ， 用 * * * 有 几 年 了
81,_,很好用,0,整体,真 的 很 好 用 ， 很 自 然 。 不 油 腻 ， 好 推 开 。 用 了 好 多 年 了 ！
1562,物流,超快,0,物流,宝 贝 收 到 了 ， 物 流 超 快 ， 买 了 两 三 天 就 到 了 ， 延 展 性 很 好 ， 买 的 紫 色 ， 调 节 肤 色 ， 很 好 用 ， 还 会 回 购 的
3089,_,不错,0,整体,用 这 个 牌 子 有 点 时 间 了 ， 感 觉 不 错 ， 所 以 继 续 ， 发 货 物 流 超 快 ， 还 可 以 。
1135,快递,很快,0,物流,这 么 的 很 白 ， 快 递 很 快 ， 就 是 有 点 油 亮 油 亮 的 。 感 觉 有 点 痒 ， 不 会 过 敏 吧
806,_,很好用,0,整体,质 量 很 不 错 ， 很 好 用 ， 希 望 大 家 ， 。 。 。 。 。 。
3039,吸收,挺快,0,使用体验,质 地 柔 软 细 腻 ， 吸 收 也 挺 快 ， 后 期 看 看 美 白 效 果 ！
2969,_,不错,0,整体,第 二 次 买 了 。 我 觉 得 不 错 。 很 喜 欢
2855,_,遮红血丝,0,功效,我 一 直 用 了 两 三 年 ， 很 好 用 ， 细 腻 ， 遮 红 血 丝 ， 联 系 大 家 多 多 购 买
1766,_,很好用,0,整体,很 好 用 ， 忠 实 粉
2224,_,很好,0,整体,很 好 的 宝 贝 ， 非 常 喜 欢 ， 物 流 也 快 ， 服 务 很 好 ， 赞 一 下
3159,_,满水润的,0,使用体验,已 经 是 第 二 次 回 购 了 ， 精 华 很 多 ， 也 很 补 水 而 且 用 了 二 次 后 我 鼻 子 ? ? 上 长 的 痘 痘 有 消 下 去 ， 皮 肤 也 满 水 润 的
2522,_,好香,0,气味,好 香 ， 上 午 下 单 下 午 就 到 了
577,_,很满意,0,整体,补 水 的 ， 买 隔 离 送 的 ， 很 满 意 ， 谢 谢 ， 好 评 哈
2436,活动价格,很实惠,0,价格,活 动 价 格 真 的 很 实 惠 ， 这 款 面 膜 ， 个 人 觉 得 非 常 不 错 ！
1001,_,很好,0,功效,面 膜 试 用 了 ， 效 果 很 好 ， 是 正 品 ， 和 实 体 店 一 样
344,_,喜欢,0,整体,面 膜 很 好 ， 很 水 润 ， 物 美 价 廉 ， 喜 欢
2436,_,非常不错,0,整体,活 动 价 格 真 的 很 实 惠 ， 这 款 面 膜 ， 个 人 觉 得 非 常 不 错 ！
2297,补水效果,不错,0,功效,做 活 动 买 一 送 一 ， 价 格 实 惠 ， 第 一 次 用 这 个 面 膜 ， 挺 好 用 的 ， 补 水 效 果 不 错 ， 精 华 也 很 多 ， 味 道 淡 淡 的 。
1416,_,太划算,0,价格,真 的 是 太 划 算 了 ， 囤 了 一 大 箱 ， 能 用 三 个 月 了 。
1918,_,挺好的,0,整体,这 个 隔 离 霜 用 着 挺 好 的 清 透 不 油 腻
2372,粉质,细腻,0,使用体验,包 装 盒 很 好 看 ， 送 有 两 个 替 换 装 ， 粉 质 很 是 细 腻 ， 略 带 香 味 ， 用 着 很 舒 服 ！
351,_,太超值,0,价格,这 款 气 垫 @ 真 不 错 的 ， 很 接 近 肤 色 ， 不 是 特 别 油 ， 有 淡 淡 得 香 味 ， 太 超 值 了 ， 买 一 个 送 两 个 ， 这 些 能 用 好 长 时 间
410,_,挺好的,0,整体,挺 好 的 ! 用 完 再 购 ！
2174,_,服帖,0,使用体验,服 帖 滋 润 ， 蛮 好 的 ， 现 在 都 是 在 用 这 个 牌 子 的 护 肤 品
1321,_,不错,0,整体,媳 妇 儿 用 的 不 错 ， 挺 好 的 ， 用 完 继 续 买
484,_,实惠,0,价格,便 宜 实 惠 ， 凑 单 买 的 ， 好 用 的 话 再 买 ！
1006,_,嫩嫩的,0,使用体验,很 服 帖 ， 精 华 液 也 多 ， 用 完 皮 肤 滑 滑 的 嫩 嫩 的
1246,_,非常不错,0,整体,效 果 非 常 不 错 哦 ( ^ _ ^ )
1573,_,很好用,0,整体,这 款 洗 面 奶 很 好 用 ， 用 量 少 洗 的 干 净 。
2345,_,不错,0,整体,之 前 用 过 一 次 朋 友 的 ， 感 觉 不 错 ， 这 次 买 来 试 试 ， 还 有 送 卸 妆 水 ?
2868,_,很满意,0,整体,是 正 品 ， 包 装 的 很 好 ， 很 划 算 ， 等 用 完 了 再 来 ， 很 满 意 的 一 次 购 物
2219,_,有点干,1,使用体验,太 快 了 ， 昨 天 晚 上 下 单 上 午 就 到 了 ， 以 前 用 过 他 们 家 的 护 肤 品 感 觉 有 点 干 ， 第 一 次 买 他 们 家 的 面 膜 不 知 道 怎 么 样
1011,_,还好,0,整体,不 错 的 哦 ， 第 一 次 买 ， 感 觉 还 好 ， 服 务 态 度 很 好 ！
3101,_,增白,0,功效,紫 色 隔 离 还 增 白 ， 还 送 了 两 瓶 卸 妆 水 ， 挺 好 的 ， 下 次 还 买
2987,_,还不错,0,整体,东 西 收 到 了 ， 正 在 用 效 果 过 段 时 间 再 说 ， 看 着 还 不 错 ， 旗 舰 店 应 该 是 真 的 东 西 ， 如 果 需 要 下 次 还 会 来 。
2141,价格,便宜,0,价格,很 好 吸 收 ， 用 着 真 心 不 错 ， 价 格 便 宜 ， 正 品
2381,_,细腻,0,使用体验,给 手 背 上 试 了 试 不 错 细 腻 亮 白
2627,_,很优惠,0,价格,包 装 的 很 好 ， 也 很 优 惠 ， 买 了 三 组
900,_,很贴肤,0,使用体验,每 次 都 买 这 款 ， 真 心 好 用 ， 保 湿 效 果 好 ， 很 贴 肤 ， 很 细 腻 ， ， ， 质 量 绝 对 ， 客 服 态 度 也 好
3086,_,水水的,0,使用体验,东 西 很 不 错 ， 很 熟 服 ， 水 水 的 ， 味 道 也 很 好
468,卖家服务态度,非常好,0,服务,物 流 特 别 特 别 给 力 ， 卖 家 服 务 态 度 非 常 好 ? ， 用 的 好 在 光 顾
2882,_,不错,0,整体,第 一 次 在 * * 上 买 东 西 ， 超 快 哦 ， 面 膜 也 不 错 ， & 星 好 评 ， 用 完 还 要 买
1587,_,很快,0,物流,货 到 的 很 快 ， 感 觉 还 可 以 。 满 意 。
741,_,水润,0,使用体验,支 持 * * ！ 水 润 保 湿 ， 很 好 ！
2837,_,正品,0,真伪,挺 好 的 ， 是 正 品
1252,_,很方便,0,使用体验,按 压 式 的 ， 很 方 便 ， 押 一 两 次 就 够 了 ， 卸 载 晚 脸 色 不 油 腻
662,遮瑕,四星,0,功效,我 是 混 干 皮 ， 觉 得 还 不 错 ， 遮 瑕 四 星 ， 持 久 度 四 星 ， 也 挺 好 上 妆 的 ， 就 是 这 个 色 号 比 我 稍 微 暗 一 点 ， 我 本 来 就 不 算 白 ， 这 个 色 号 有 点 黑 了 。
1807,_,不干皮,0,使用体验,挺 好 用 ， 不 干 皮 。 用 后 肤 色 很 亮 ， 不 脱 妆 ， 比 我 在 店 里 买 的 其 他 二 百 的 都 好 用 。
1196,香味,可以,0,气味,可 以 香 味 也 可 以
1283,_,不是正品,1,真伪,效 果 不 好 ， 最 差 的 一 次 面 膜 ， 感 觉 不 是 正 品
1072,_,是正品,0,真伪,宝 贝 已 收 到 ， 质 量 很 好 ， 是 正 品 ， 和 卖 家 描 述 的 一 致 ， 物 流 也 很 快
1813,_,超喜欢的,0,整体,超 喜 欢 的 、 用 了 很 自 然 美 美 哒
2086,_,很好用,0,整体,不 错 ， 很 好 用 ， 客 服 也 很 细 心 ， 态 度 也 非 常 好 ， 我 的 问 题 都 一 一 做 了 回 答
798,_,一般,2,整体,用 着 一 般 ， 当 时 发 的 时 候 还 少 给 一 个 替 换 装 ， 后 来 补 过 来 了
412,_,好划算,0,价格,好 划 算 ， 还 没 用 。 看 着 还 不 错 。 & 买 一 送 一 ， 加 & . & 在 买 一 份 一 共 & 片 。 包 装 也 挺 好 看 的 ， 可 以 用 好 久 。
1189,_,好划算,0,价格,好 划 算 ， 两 三 天 用 一 个 ， 每 天 美 美 的 ， 赠 品 小 盒 子 一 打 开 包 装 就 被 别 人 抢 走 了
867,_,提亮肤色,0,功效,隔 离 还 是 挺 好 用 的 ， 不 厚 重 ， 提 亮 肤 色 ， 味 道 不 错 ， * * * 皮 应 该 不 太 合 适
2551,_,补水,0,功效,不 错 哦 ， 挺 好 用 的 ， 保 湿 补 水
1889,_,不错,0,整体,东 西 不 错 ， 很 实 在 ！ 非 常 的 好 用 ， 物 流 也 非 常 的 快 ！ 感 觉 达 到 了 巅 峰
43,速度,快,0,物流,好 评 * * 买 东 西 速 度 快 有 保 证 好 评 * * 买 东 西 速 度 快 有 保 证
2661,_,实惠,0,价格,味 道 清 凉 不 油 腻 ， 还 未 用 ， 用 后 再 来 评 价 ， 量 大 。 便 宜 实 惠 。 推 荐
1893,_,水润,0,使用体验,用 起 跟 水 润
1911,_,非常好用,0,整体,非 常 好 用 ， 从 下 学 就 开 始 用 ， 五 年 了 ， 日 常 护 肤 面 膜 ， 防 晒 隔 离 ， 都 是 * * * 的 ， 就 一 款 * * * 的 粉 底 液 ！
1485,_,很提肤色,0,功效,这 是 第 二 次 购 买 了 。 不 得 不 说 这 款 隔 离 是 真 的 很 好 用 啊 轻 薄 也 很 提 肤 色 。 会 一 直 回 购 的 。
558,_,超级多,0,整体,好 开 心 ， 送 了 超 级 多 中 样
1305,_,不过敏,0,使用体验,好 用 不 厚 也 不 过 敏
3154,_,还可以,0,整体,是 还 可 以 的 ， 趁 着 活 动 价 买 的 ， 价 格 也 很 实 惠 ！
2965,_,便宜,0,价格,不 错 ， ， 比 实 体 店 便 宜 好 多 ， 还 送 了 小 礼 物 ， ， 很 开 心 ， 有 二 维 码 ， 正 品
1662,_,很喜欢,0,整体,挺 好 的 很 喜 欢 在 * * 购 物 价 格 便 宜 送 货 快 很 方 便
1349,颜色,粉粉的,0,其他,颜 色 粉 粉 的 ， 用 着 很 好 。 不 油 腻 也 清 爽 。 继 续 用
2267,补水,很强,0,功效,今 天 才 开 始 用 ， 很 好 用 ， 补 水 渗 透 性 很 强
3053,_,挺好用的,0,整体,挺 好 用 的 . . 遮 瑕 效 果 也 很 好 . .
2634,活动,炒鸡划算,0,价格,碰 到 买 一 送 一 的 活 动 感 觉 炒 鸡 划 算 的 ！ 不 知 道 用 了 会 不 会 过 敏 ， 然 后 一 直 很 支 持 * * * 这 个 牌 子
1803,_,很满意,0,整体,很 好 非 常 好 ， 很 满 意 ， 效 果 不 错 ， 物 流 很 快
3061,_,挺好,0,整体,感 觉 用 着 挺 好 ， 洗 得 干 净 ， 只 是 洗 完 脸 稍 微 有 点 干 。
2856,_,划算,0,价格,正 品 比 实 体 店 划 算
356,_,很迷你,0,包装,很 迷 你 ， 很 细 腻 白 的 不 浮 夸 ， 淡 淡 的 香 味 ， 要 好 好 卸 妆
2314,清洁力,不错,0,功效,很 好 用 ， 温 和 不 刺 激 ， 清 洁 力 也 不 错 ， 好 评
775,物流服务,好,0,物流,同 品 牌 用 过 其 它 的 很 好 这 个 第 一 次 买 希 望 不 会 失 望 物 流 服 务 又 好 又 快
827,_,不够细腻,0,使用体验,里 面 总 共 三 个 ， 不 够 细 腻 ， 一 片 一 片 的 ， 打 脸 上 浮 粉 ，
2232,_,不怎么起泡沫,1,使用体验,不 怎 么 样 ， 不 怎 么 起 泡 沫 ， 不 如 实 体 店 的 好 用
506,价格,实惠,0,价格,不 错 挺 好 的 ， 价 格 实 惠 还 有 赠 品
1818,_,很滋润,0,使用体验,一 直 用 * * * ， 个 人 感 觉 还 不 错 ， 不 油 腻 ， 很 滋 润
1556,_,很舒服,0,使用体验,质 量 还 不 错 ， 最 近 都 在 用 这 个 牌 子 ， 很 舒 服 ， 值 得 购 买 ！
209,保温效果,挺好的,0,功效,拿 回 来 用 了 几 片 ， 保 温 效 果 挺 好 的 ， 第 一 次 用 皮 肤 也 没 有 出 现 过 敏 现 象 。
2323,_,挺好的,0,整体,挺 好 的 质 量 不 错 ， 感 觉 像 正 品
2608,_,还好,0,整体,还 好 吧 ， 就 用 过 一 次 ， 就 是 不 知 道 是 不 是 自 己 皮 肤 太 干 ， 有 点 脱 皮 的 感 觉 ， 总 体 还 可 以 的
2285,_,浮粉,1,使用体验,垃 圾 ， 用 过 的 史 上 最 差 的 一 款 ， 浪 费 钱 ， 又 卡 又 浮 粉 ， 还 难 推 开 ， 心 疼 我 自 己 。
308,_,挺好用的,0,整体,挺 好 用 的 ， 不 卡 粉 ， 用 着 很 自 然 ， 可 以 维 持 一 整 天 ? 喜 欢 ?
363,_,可以,0,整体,可 以 。 。 。
2510,快递,好,0,物流,很 好 用 ， 很 喜 欢 ， & 个 换 用 ， 很 喜 欢 ， 物 有 所 值 ， 包 装 和 快 递 都 好 ， 下 次 再 买
1388,速度,快,0,物流,宝 贝 质 量 很 好 ， * * 速 度 快 ， 以 后 会 再 回 购 ， 现 囤 货
1239,发货,挺快,0,物流,洗 面 奶 泡 沫 不 多 ， 洗 了 还 比 较 干 净 ， 也 不 紧 绷 ， 现 在 换 了 整 套 大 红 瓶 ， 总 体 来 说 还 可 以 ， 发 货 挺 快 的 ， 好 评
