id,Reviews,ID,AspectTerms,Opinions,Polarities,Categories,Review
1822,质量还是不错的，客服态度很好，很好满意。,1822.0,_,满意,正面,整体,质 量 还 是 不 错 的 ， 客 服 态 度 很 好 ， 很 好 满 意 。
1823,一点效果都没有,1823.0,_,没有,负面,功效,一 点 效 果 都 没 有
1824,量太少了买来至今天基本用完了，用的还可以。,1824.0,_,太少了,负面,整体,量 太 少 了 买 来 至 今 天 基 本 用 完 了 ， 用 的 还 可 以 。
1824,量太少了买来至今天基本用完了，用的还可以。,1824.0,_,还可以,正面,整体,量 太 少 了 买 来 至 今 天 基 本 用 完 了 ， 用 的 还 可 以 。
1825,就一个塑料袋包装的，太简陋了！！！,1825.0,塑料袋包装,太简陋,负面,包装,就 一 个 塑 料 袋 包 装 的 ， 太 简 陋 了 ！ ！ ！
1826,第一次网购到这么差的东西，我一般不给差评，可实在是东西太差了，每次洗完脸眼睛都疼的要命，果断扔了,1826.0,_,差,负面,整体,第 一 次 网 购 到 这 么 差 的 东 西 ， 我 一 般 不 给 差 评 ， 可 实 在 是 东 西 太 差 了 ， 每 次 洗 完 脸 眼 睛 都 疼 的 要 命 ， 果 断 扔 了
1826,第一次网购到这么差的东西，我一般不给差评，可实在是东西太差了，每次洗完脸眼睛都疼的要命，果断扔了,1826.0,_,差评,负面,整体,第 一 次 网 购 到 这 么 差 的 东 西 ， 我 一 般 不 给 差 评 ， 可 实 在 是 东 西 太 差 了 ， 每 次 洗 完 脸 眼 睛 都 疼 的 要 命 ， 果 断 扔 了
1826,第一次网购到这么差的东西，我一般不给差评，可实在是东西太差了，每次洗完脸眼睛都疼的要命，果断扔了,1826.0,_,太差了,负面,整体,第 一 次 网 购 到 这 么 差 的 东 西 ， 我 一 般 不 给 差 评 ， 可 实 在 是 东 西 太 差 了 ， 每 次 洗 完 脸 眼 睛 都 疼 的 要 命 ， 果 断 扔 了
1826,第一次网购到这么差的东西，我一般不给差评，可实在是东西太差了，每次洗完脸眼睛都疼的要命，果断扔了,1826.0,_,疼,负面,使用体验,第 一 次 网 购 到 这 么 差 的 东 西 ， 我 一 般 不 给 差 评 ， 可 实 在 是 东 西 太 差 了 ， 每 次 洗 完 脸 眼 睛 都 疼 的 要 命 ， 果 断 扔 了
1827,已经买第二次了，特别好用，冬天夏天用都可以，发货也特别快，第二天就到了，还送了好多礼物，值得购买,1827.0,_,特别好用,正面,整体,已 经 买 第 二 次 了 ， 特 别 好 用 ， 冬 天 夏 天 用 都 可 以 ， 发 货 也 特 别 快 ， 第 二 天 就 到 了 ， 还 送 了 好 多 礼 物 ， 值 得 购 买
1827,已经买第二次了，特别好用，冬天夏天用都可以，发货也特别快，第二天就到了，还送了好多礼物，值得购买,1827.0,发货,特别快,正面,物流,已 经 买 第 二 次 了 ， 特 别 好 用 ， 冬 天 夏 天 用 都 可 以 ， 发 货 也 特 别 快 ， 第 二 天 就 到 了 ， 还 送 了 好 多 礼 物 ， 值 得 购 买
1828,先用这个卸妆了再用卸妆油卸一下，心里作用，感觉卸得挺干净的,1828.0,_,挺干净的,正面,功效,先 用 这 个 卸 妆 了 再 用 卸 妆 油 卸 一 下 ， 心 里 作 用 ， 感 觉 卸 得 挺 干 净 的
1829,用着还不错,1829.0,_,还不错,正面,整体,用 着 还 不 错
1830,非常好用 下次继续购买*** 支持 给朋友已推荐,1830.0,_,非常好用,正面,整体,非 常 好 用 下 次 继 续 购 买 * * * 支 持 给 朋 友 已 推 荐
1831,不错，不错，赞一个，呵呵呵呵！,1831.0,_,不错,正面,整体,不 错 ， 不 错 ， 赞 一 个 ， 呵 呵 呵 呵 ！
1831,不错，不错，赞一个，呵呵呵呵！,1831.0,_,不错,正面,整体,不 错 ， 不 错 ， 赞 一 个 ， 呵 呵 呵 呵 ！
1831,不错，不错，赞一个，呵呵呵呵！,1831.0,_,赞一个,正面,整体,不 错 ， 不 错 ， 赞 一 个 ， 呵 呵 呵 呵 ！
1832,不怎么好用,1832.0,_,不怎么好用,负面,整体,不 怎 么 好 用
1833,女神节活动买的，送给自己的节日礼物,1833.0,活动,_,正面,价格,女 神 节 活 动 买 的 ， 送 给 自 己 的 节 日 礼 物
1834,最近一直在用***，还不错，信得过**，**快递???,1834.0,_,还不错,正面,整体,最 近 一 直 在 用 * * * ， 还 不 错 ， 信 得 过 * * ， * * 快 递 ? ? ?
1835,挺好用，很柔和，不紧绷！,1835.0,_,挺好用,正面,整体,挺 好 用 ， 很 柔 和 ， 不 紧 绷 ！
1835,挺好用，很柔和，不紧绷！,1835.0,_,很柔和,正面,使用体验,挺 好 用 ， 很 柔 和 ， 不 紧 绷 ！
1835,挺好用，很柔和，不紧绷！,1835.0,_,不紧绷,正面,使用体验,挺 好 用 ， 很 柔 和 ， 不 紧 绷 ！
1836,多次购买的面膜，补水效果不错,1836.0,补水效果,不错,正面,功效,多 次 购 买 的 面 膜 ， 补 水 效 果 不 错
1837,不错不错！真是物美价廉！值得购买！已经用过好几次了才来评价的!,1837.0,_,不错,正面,整体,不 错 不 错 ！ 真 是 物 美 价 廉 ！ 值 得 购 买 ！ 已 经 用 过 好 几 次 了 才 来 评 价 的 !
1837,不错不错！真是物美价廉！值得购买！已经用过好几次了才来评价的!,1837.0,_,不错,正面,整体,不 错 不 错 ！ 真 是 物 美 价 廉 ！ 值 得 购 买 ！ 已 经 用 过 好 几 次 了 才 来 评 价 的 !
1837,不错不错！真是物美价廉！值得购买！已经用过好几次了才来评价的!,1837.0,_,物美价廉,正面,价格,不 错 不 错 ！ 真 是 物 美 价 廉 ！ 值 得 购 买 ！ 已 经 用 过 好 几 次 了 才 来 评 价 的 !
1838,产品忽悠人,1838.0,_,忽悠人,负面,整体,产 品 忽 悠 人
1839,商家很贴心，还赠送了很多小礼品，真的不错，**值得信赖。,1839.0,商家,很贴心,正面,服务,商 家 很 贴 心 ， 还 赠 送 了 很 多 小 礼 品 ， 真 的 不 错 ， * * 值 得 信 赖 。
1839,商家很贴心，还赠送了很多小礼品，真的不错，**值得信赖。,1839.0,小礼品,_,正面,价格,商 家 很 贴 心 ， 还 赠 送 了 很 多 小 礼 品 ， 真 的 不 错 ， * * 值 得 信 赖 。
1839,商家很贴心，还赠送了很多小礼品，真的不错，**值得信赖。,1839.0,_,真的不错,正面,整体,商 家 很 贴 心 ， 还 赠 送 了 很 多 小 礼 品 ， 真 的 不 错 ， * * 值 得 信 赖 。
1840,***的面膜一直在用，感觉挺好的。用完面部保湿很好，不干。第二天皮肤感觉很润。,1840.0,_,挺好的,正面,整体,* * * 的 面 膜 一 直 在 用 ， 感 觉 挺 好 的 。 用 完 面 部 保 湿 很 好 ， 不 干 。 第 二 天 皮 肤 感 觉 很 润 。
1840,***的面膜一直在用，感觉挺好的。用完面部保湿很好，不干。第二天皮肤感觉很润。,1840.0,保湿,很好,正面,功效,* * * 的 面 膜 一 直 在 用 ， 感 觉 挺 好 的 。 用 完 面 部 保 湿 很 好 ， 不 干 。 第 二 天 皮 肤 感 觉 很 润 。
1840,***的面膜一直在用，感觉挺好的。用完面部保湿很好，不干。第二天皮肤感觉很润。,1840.0,_,不干,正面,使用体验,* * * 的 面 膜 一 直 在 用 ， 感 觉 挺 好 的 。 用 完 面 部 保 湿 很 好 ， 不 干 。 第 二 天 皮 肤 感 觉 很 润 。
1840,***的面膜一直在用，感觉挺好的。用完面部保湿很好，不干。第二天皮肤感觉很润。,1840.0,_,很润,正面,使用体验,* * * 的 面 膜 一 直 在 用 ， 感 觉 挺 好 的 。 用 完 面 部 保 湿 很 好 ， 不 干 。 第 二 天 皮 肤 感 觉 很 润 。
1841,用起来很好，也很保湿。,1841.0,_,很好,正面,整体,用 起 来 很 好 ， 也 很 保 湿 。
1841,用起来很好，也很保湿。,1841.0,_,很保湿,正面,功效,用 起 来 很 好 ， 也 很 保 湿 。
1842,还没有开始用，感觉还不错,1842.0,_,还不错,正面,整体,还 没 有 开 始 用 ， 感 觉 还 不 错
1843,一下买了好多，很合适，估计都够一年的了,1843.0,_,很合适,正面,整体,一 下 买 了 好 多 ， 很 合 适 ， 估 计 都 够 一 年 的 了
1844,今天收到了很快的速度面膜看上去蛮好的啊,1844.0,_,很快的,正面,物流,今 天 收 到 了 很 快 的 速 度 面 膜 看 上 去 蛮 好 的 啊
1844,今天收到了很快的速度面膜看上去蛮好的啊,1844.0,速度,_,正面,物流,今 天 收 到 了 很 快 的 速 度 面 膜 看 上 去 蛮 好 的 啊
1844,今天收到了很快的速度面膜看上去蛮好的啊,1844.0,_,蛮好的,正面,整体,今 天 收 到 了 很 快 的 速 度 面 膜 看 上 去 蛮 好 的 啊
1845,买来就用了，精华挺多的，还不错,1845.0,精华,挺多的,正面,成分,买 来 就 用 了 ， 精 华 挺 多 的 ， 还 不 错
1845,买来就用了，精华挺多的，还不错,1845.0,_,还不错,正面,整体,买 来 就 用 了 ， 精 华 挺 多 的 ， 还 不 错
1846,不错，今天擦了，朋友说像用了美颜滤镜一样,1846.0,_,不错,正面,整体,不 错 ， 今 天 擦 了 ， 朋 友 说 像 用 了 美 颜 滤 镜 一 样
1847,以前买过的挺好用的，又来买了,1847.0,_,挺好用的,正面,整体,以 前 买 过 的 挺 好 用 的 ， 又 来 买 了
1848,卸妆效果差，不能好评因为不能只能扔掉,1848.0,卸妆效果,差,负面,功效,卸 妆 效 果 差 ， 不 能 好 评 因 为 不 能 只 能 扔 掉
1848,卸妆效果差，不能好评因为不能只能扔掉,1848.0,_,不能好评,负面,整体,卸 妆 效 果 差 ， 不 能 好 评 因 为 不 能 只 能 扔 掉
1849,不好,1849.0,_,不好,负面,整体,不 好
1850,买了好多次了，不错,1850.0,_,不错,正面,整体,买 了 好 多 次 了 ， 不 错
1851,挺好用的正品,1851.0,_,挺好用的,正面,整体,挺 好 用 的 正 品
1851,挺好用的正品,1851.0,_,正品,正面,真伪,挺 好 用 的 正 品
1852,**物流速度很快，希望以后优惠能够更大一些。,1852.0,物流速度,很快,正面,物流,* * 物 流 速 度 很 快 ， 希 望 以 后 优 惠 能 够 更 大 一 些 。
1852,**物流速度很快，希望以后优惠能够更大一些。,1852.0,优惠,大,正面,价格,* * 物 流 速 度 很 快 ， 希 望 以 后 优 惠 能 够 更 大 一 些 。
1853,好像下错单了，早的不是这个肤色的，还送了一个置换装，不错不错,1853.0,_,不错,正面,整体,好 像 下 错 单 了 ， 早 的 不 是 这 个 肤 色 的 ， 还 送 了 一 个 置 换 装 ， 不 错 不 错
1853,好像下错单了，早的不是这个肤色的，还送了一个置换装，不错不错,1853.0,_,不错,正面,整体,好 像 下 错 单 了 ， 早 的 不 是 这 个 肤 色 的 ， 还 送 了 一 个 置 换 装 ， 不 错 不 错
1854,刚刚查了，不是粉质很重的那种比较淡,1854.0,粉质,很重,正面,使用体验,刚 刚 查 了 ， 不 是 粉 质 很 重 的 那 种 比 较 淡
1854,刚刚查了，不是粉质很重的那种比较淡,1854.0,_,比较淡,正面,使用体验,刚 刚 查 了 ， 不 是 粉 质 很 重 的 那 种 比 较 淡
1855,挺清爽的。不油腻,1855.0,_,挺清爽的,正面,使用体验,挺 清 爽 的 。 不 油 腻
1855,挺清爽的。不油腻,1855.0,_,不油腻,正面,使用体验,挺 清 爽 的 。 不 油 腻
1856,做活动买的，好划算！,1856.0,活动,_,正面,价格,做 活 动 买 的 ， 好 划 算 ！
1856,做活动买的，好划算！,1856.0,_,好划算,正面,价格,做 活 动 买 的 ， 好 划 算 ！
1857,面膜美白效果还是有的 一直在用这个,1857.0,美白效果,还,正面,功效,面 膜 美 白 效 果 还 是 有 的 一 直 在 用 这 个
1858,感觉上色不够好,1858.0,上色,不够好,负面,功效,感 觉 上 色 不 够 好
1859,给男朋友的妈妈买的，应该不错，好评,1859.0,_,不错,正面,整体,给 男 朋 友 的 妈 妈 买 的 ， 应 该 不 错 ， 好 评
1859,给男朋友的妈妈买的，应该不错，好评,1859.0,_,好评,正面,整体,给 男 朋 友 的 妈 妈 买 的 ， 应 该 不 错 ， 好 评
1860,宝贝收到啦，一直用这款的，是正品，很好用的，用完继续购买,1860.0,_,是正品,正面,真伪,宝 贝 收 到 啦 ， 一 直 用 这 款 的 ， 是 正 品 ， 很 好 用 的 ， 用 完 继 续 购 买
1860,宝贝收到啦，一直用这款的，是正品，很好用的，用完继续购买,1860.0,_,很好用的,正面,整体,宝 贝 收 到 啦 ， 一 直 用 这 款 的 ， 是 正 品 ， 很 好 用 的 ， 用 完 继 续 购 买
1861,应该不错，看着很好用，谢谢快递小哥这么给力,1861.0,_,不错,正面,整体,应 该 不 错 ， 看 着 很 好 用 ， 谢 谢 快 递 小 哥 这 么 给 力
1861,应该不错，看着很好用，谢谢快递小哥这么给力,1861.0,_,很好用,正面,整体,应 该 不 错 ， 看 着 很 好 用 ， 谢 谢 快 递 小 哥 这 么 给 力
1861,应该不错，看着很好用，谢谢快递小哥这么给力,1861.0,快递小哥,这么给力,正面,物流,应 该 不 错 ， 看 着 很 好 用 ， 谢 谢 快 递 小 哥 这 么 给 力
1862,卸妆很干净温和不刺激，用完脸滑滑的，舒服,1862.0,卸妆,很干净,正面,功效,卸 妆 很 干 净 温 和 不 刺 激 ， 用 完 脸 滑 滑 的 ， 舒 服
1862,卸妆很干净温和不刺激，用完脸滑滑的，舒服,1862.0,_,温和,正面,使用体验,卸 妆 很 干 净 温 和 不 刺 激 ， 用 完 脸 滑 滑 的 ， 舒 服
1862,卸妆很干净温和不刺激，用完脸滑滑的，舒服,1862.0,_,不刺激,正面,使用体验,卸 妆 很 干 净 温 和 不 刺 激 ， 用 完 脸 滑 滑 的 ， 舒 服
1862,卸妆很干净温和不刺激，用完脸滑滑的，舒服,1862.0,_,滑滑的,正面,使用体验,卸 妆 很 干 净 温 和 不 刺 激 ， 用 完 脸 滑 滑 的 ， 舒 服
1862,卸妆很干净温和不刺激，用完脸滑滑的，舒服,1862.0,_,舒服,正面,使用体验,卸 妆 很 干 净 温 和 不 刺 激 ， 用 完 脸 滑 滑 的 ， 舒 服
1863,今天刚到还没用，蛮期待的，信柰***，物流也很快,1863.0,物流,很快,正面,物流,今 天 刚 到 还 没 用 ， 蛮 期 待 的 ， 信 柰 * * * ， 物 流 也 很 快
1864,宝贝早上下单下午就收到了，**物流超快，东西很好，值得购买,1864.0,物流,超快,正面,物流,宝 贝 早 上 下 单 下 午 就 收 到 了 ， * * 物 流 超 快 ， 东 西 很 好 ， 值 得 购 买
1864,宝贝早上下单下午就收到了，**物流超快，东西很好，值得购买,1864.0,_,很好,正面,整体,宝 贝 早 上 下 单 下 午 就 收 到 了 ， * * 物 流 超 快 ， 东 西 很 好 ， 值 得 购 买
1865,还不错，但是这种隔离霜是带粉质的，要是不带粉质就更好了,1865.0,_,还不错,正面,整体,还 不 错 ， 但 是 这 种 隔 离 霜 是 带 粉 质 的 ， 要 是 不 带 粉 质 就 更 好 了
1866,个人情况：满意  用着也挺清爽的 清洁也可以  用过感觉脸就好白了  年纪24,1866.0,_,满意,正面,整体,个 人 情 况 ： 满 意 用 着 也 挺 清 爽 的 清 洁 也 可 以 用 过 感 觉 脸 就 好 白 了 年 纪 &
1866,个人情况：满意  用着也挺清爽的 清洁也可以  用过感觉脸就好白了  年纪24,1866.0,_,挺清爽的,正面,使用体验,个 人 情 况 ： 满 意 用 着 也 挺 清 爽 的 清 洁 也 可 以 用 过 感 觉 脸 就 好 白 了 年 纪 &
1866,个人情况：满意  用着也挺清爽的 清洁也可以  用过感觉脸就好白了  年纪24,1866.0,清洁,可以,正面,功效,个 人 情 况 ： 满 意 用 着 也 挺 清 爽 的 清 洁 也 可 以 用 过 感 觉 脸 就 好 白 了 年 纪 &
1867,赠品，到家就用了，挺好的！,1867.0,赠品,_,正面,价格,赠 品 ， 到 家 就 用 了 ， 挺 好 的 ！
1867,赠品，到家就用了，挺好的！,1867.0,_,挺好的,正面,整体,赠 品 ， 到 家 就 用 了 ， 挺 好 的 ！
1868,很不错，有增白效果,1868.0,_,很不错,正面,整体,很 不 错 ， 有 增 白 效 果
1868,很不错，有增白效果,1868.0,_,有增白效果,正面,功效,很 不 错 ， 有 增 白 效 果
1869,不错，挺好用的，干净不紧绷,1869.0,_,不错,正面,整体,不 错 ， 挺 好 用 的 ， 干 净 不 紧 绷
1869,不错，挺好用的，干净不紧绷,1869.0,_,挺好用的,正面,整体,不 错 ， 挺 好 用 的 ， 干 净 不 紧 绷
1869,不错，挺好用的，干净不紧绷,1869.0,_,干净,正面,功效,不 错 ， 挺 好 用 的 ， 干 净 不 紧 绷
1869,不错，挺好用的，干净不紧绷,1869.0,_,不紧绷,正面,使用体验,不 错 ， 挺 好 用 的 ， 干 净 不 紧 绷
1870,东西很好，一直信赖**购买方便价格优惠质量保证送货快炒鸡很满意。,1870.0,_,很好,正面,整体,东 西 很 好 ， 一 直 信 赖 * * 购 买 方 便 价 格 优 惠 质 量 保 证 送 货 快 炒 鸡 很 满 意 。
1870,东西很好，一直信赖**购买方便价格优惠质量保证送货快炒鸡很满意。,1870.0,_,方,正面,整体,东 西 很 好 ， 一 直 信 赖 * * 购 买 方 便 价 格 优 惠 质 量 保 证 送 货 快 炒 鸡 很 满 意 。
1870,东西很好，一直信赖**购买方便价格优惠质量保证送货快炒鸡很满意。,1870.0,价格,优惠,正面,价格,东 西 很 好 ， 一 直 信 赖 * * 购 买 方 便 价 格 优 惠 质 量 保 证 送 货 快 炒 鸡 很 满 意 。
