id,Reviews,is_fake,change_type,original_review
9210,物流很快，包装完好，心情美美的。活动价买的，多送了一个替换装,False,,物流很快，包装完好，心情美美的。活动价买的，多送了一个替换装
9211,挺好的，一点都不油腻，我是混合性皮肤，挺适合我的。,False,,挺好的，一点都不油腻，我是混合性皮肤，挺适合我的。
9212,用着还可以,False,,用着还可以
9213,对于偏黄肤色可以提亮肤色，真的很好，一直在用,False,+替换其他,对于偏黄肤色可以提亮肤色，真的很好，一直在用
9214,金融服务立刻，包装很严实，没有损坏。活动的时候买的，很划算。第一次买，期待效果。,True,+替换aspect+替换opinion+替换其他,物流很快，包装很严实，没有损坏。活动的时候买的，很划算。第一次买，期待效果。
9215,黄皮，买的101象牙色有点白了，不过过一会就好点，控油情况还行,False,,黄皮，买的101象牙色有点白了，不过过一会就好点，控油情况还行
9216,物流快，回来马上试了，很清爽，不油腻,False,,物流快，回来马上试了，很清爽，不油腻
9217,已经多次购买了，一直用的，挺好。,False,+替换其他,已经多次购买了，一直用的，挺好。
9218,还比较好涂开，也不会很干。,False,,还比较好涂开，也不会很干。
9219,宝贝不错。,False,,宝贝不错。
9220,一如既往的好,False,,一如既往的好
9221,补水效果挺好的，,False,+替换其他,补水效果挺好的，
9222,不错，补水效果好，活动就是便宜。,False,,不错，补水效果好，活动就是便宜。
9223,评价！！！！,True,+替换opinion,好评！！！！
9224,看产品还不错，水两瓶，！包装属于简易版！赞**快递快递！,True,+交换item,看产品还不错，水两瓶，！包装属于简易版！赞**快递神速！
9225,面膜刚到很喜欢，包装也非常好，运货速度也非常快非常满意,False,+替换其他,面膜刚到很喜欢，包装也非常好，运货速度也非常快非常满意
9226,不错，补水效很好，低廉又好用，以后护肤品就选这个品牌的了,True,+替换opinion+替换其他+删除,不错，补水效果很好，实惠又好用，以后护肤品就选这个品牌的了
9227,为啥连个盒子都没有？？这样我会以为是假货！,False,,为啥连个盒子都没有？？这样我会以为是假货！
9228,可以，亮眼，美价廉，值得拥有,True,+替换opinion+替换其他+删除,可以，不错，物美价廉，值得拥有
9229,紫隔，用了一次，还不错,False,+替换其他,紫隔，用了一次，还不错
9230,可还行，脸滑滑/洗不净,False,,可还行，脸滑滑/洗不净
9231,质量不怎么样，挤了好多也没什么泡沫，感觉洗不净的样子，很不开森，是我用过洗面奶最垃圾的一次。,False,,质量不怎么样，挤了好多也没什么泡沫，感觉洗不净的样子，很不开森，是我用过洗面奶最垃圾的一次。
9232,上午买的，下午就到了**快递速度真不是盖的这是买的第一个隔离霜，希望好用吧,False,+替换其他,上午买的，下午就到了**快递速度真不是盖的这是买的第一个隔离霜，希望好用吧
9233,挺好不过我好像买错了之前用的补水系列，水漾心机的，这个好像更适合男士&hellip,False,+替换其他,挺好不过我好像买错了之前用的补水系列，水漾心机的，这个好像更适合男士&hellip
9234,因为最近熬夜，皮肤缺水爱出油，就选择了这款，用着很舒服，能修复皮，推荐,True,+替换其他+删除,因为最近熬夜，皮肤缺水爱出油，就选择了这款，用着很舒服，能修复皮肤，推荐
9235,味道非常好闻，用起来也特别服帖自然，感觉不错，产品格也很合理,True,+替换其他+删除,味道非常好闻，用起来也特别服帖自然，感觉不错，产品价格也很合理
9236,昨天下的单今天就收到了，一直用这个牌子，感觉挺好的，这离霜也挺流的,True,+替换其他+删除,昨天下的单今天就收到了，一直用这个牌子，感觉挺好的，这隔离霜也挺流的
9237,双12就是省钱,True,+替换opinion,双12就是划算
9238,一直用这个洗面奶，很好用哦,False,,一直用这个洗面奶，很好用哦
9239,气垫好细腻你不脱妆,True,+删除,气垫很好细腻你不脱妆
9240,看起来不错！！！等用过之后再来评价！！！！！,True,+替换其他+删除,看起来不错！！！等用过之后再来评价！！！！！！
9241,很划算，这多面膜就只需要这么点钱，一直用***效果不错，感谢卖家，祝生意兴隆，,True,+删除,很划算，这么多面膜就只需要这么点钱，一直用***效果不错，感谢卖家，祝生意兴隆，
9242,一点都不好用，感觉跟洗衣粉一样！,False,,一点都不好用，感觉跟洗衣粉一样！
9243,用着不错，可以回，好好好,True,+删除,用着不错，可以回购，好好好
9244,收到宝欠，打开一用，感觉挺好。,False,,收到宝欠，打开一用，感觉挺好。
9245,还可以，就是盒装也太差了吧，盒装,True,+替换aspect,还可以，就是包装也太差了吧，包装
9246,第一次在**买面膜，物流迅速，面膜很好用，下次还要再来买,True,+替换opinion+替换其他,第一次在**买面膜，物流很快，面膜很好用，下次还要再来买
9247,很适合我的皮肤使用感觉到很好，得入手的。,True,+替换opinion+替换其他+删除,很适合我的皮肤使用感觉到不错，值得入手的。
9248,我用了几天了，感觉很不错，以后就用这个了,False,,我用了几天了，感觉很不错，以后就用这个了
9249,很喜欢，第次购买了，很好用,True,+替换其他+删除,很喜欢，第二次购买了，很好用
9250,像正品的，挺好,False,+替换其他,像正品的，挺好
9251,宝贝有淡斑效果，美尚不明显,True,+删除,宝贝有淡斑效果，美白尚不明显
9252,好好好。脸上洗的好干净，,False,+替换其他,好好好。脸上洗的好干净，
9253,感觉清洗的效果不是很好，得用好多才能洗掉,False,,感觉清洗的效果不是很好，得用好多才能洗掉
9254,感觉还行，第二次购买,False,,感觉还行，第二次购买
9255,**商城买东西真是太方便了！送又快！挺好用的！挺合适的！,True,+删除,**商城买东西真是太方便了！送货又快！挺好用的！挺合适的！
9256,这个面膜是我用的最好用的一，以前买的都太多了，这个跟我脸刚刚好，超喜欢,True,+替换其他+删除,这个面膜是我用的最好用的一个，以前买的都太多了，这个跟我脸刚刚好，超喜欢
9257,还可以吧，不知道隔离效果怎么样,False,,还可以吧，不知道隔离效果怎么样
9258,宝贝收到了，挺好的，物流也特别快,False,+替换其他,宝贝收到了，挺好的，物流也特别快
9259,第二次购买，物美价廉，效果不错挺好的，配送很快,False,,第二次购买，物美价廉，效果不错挺好的，配送很快
9260,夫人感觉面膜挺好懊恼。一系列的服务都懊恼,True,+替换opinion,夫人感觉面膜挺好满意。一系列的服务都满意
9261,物流很快，绝对正品，到家用了一下，很不错,False,,物流很快，绝对正品，到家用了一下，很不错
9262,适合肤质：很好用的一款,False,+替换其他,适合肤质：很好用的一款
9263,不愧是名牌，就是好，保湿效果非常好，用了后脸滋润很多，很光滑，好评,False,+替换其他,不愧是名牌，就是好，保湿效果非常好，用了后脸滋润很多，很光滑，好评
9264,还好吧，慢慢用，挺不错的好用,False,+替换其他,还好吧，慢慢用，挺不错的好用
9265,性价比很高，很好用，每年都要买好多给婆婆给妈妈，双十一价格超级优惠，很满意,False,,性价比很高，很好用，每年都要买好多给婆婆给妈妈，双十一价格超级优惠，很满意
9266,刚到手，着还不错，用了再来评价吧。,True,+删除,刚到手，看着还不错，用了再来评价吧。
9267,还没用完不过很不错！还送了面膜盒！,False,,还没用完不过很不错！还送了面膜盒！
9268,是正品一直用的这款隔离，对于我这种黄皮果很好,True,+替换其他+删除,是正品一直用的这款隔离，对于我这种黄皮效果很好
9269,面膜特别薄很服帖精华很多用完很保湿很不错。,True,+替换aspect+替换其他,面膜特别薄很服帖精华很多用完很保湿很不错。
9270,"新包装的和玻璃瓶的都差不多感觉、一直用***的隔离霜,平价好用",False,,"新包装的和玻璃瓶的都差不多感觉、一直用***的隔离霜,平价好用"
9271,已经买好几次了，还不错，很喜欢，一直在**买护肤品，很方便！！！,False,+替换其他,已经买好几次了，还不错，很喜欢，一直在**买护肤品，很方便！！！
9272,商品收到了，很好，建议大家赶紧购买，赶紧购买，买吧买吧买吧,False,,商品收到了，很好，建议大家赶紧购买，赶紧购买，买吧买吧买吧
9273,**购物值得信赖，质量好送货送货,True,+替换aspect+交换item+删除,**购物值得信赖，质量好，送货快
9274,只能说，习惯青睐,True,+替换opinion,只能说，习惯好评
9275,比较划算，囤了一大，慢慢用吧。,True,+删除,比较划算，囤了一大堆，慢慢用吧。
9276,第三购买了，挺好用，味道也不错！,True,+删除,第三次购买了，挺好用，味道也不错！
9277,补水效果非常好！精华液也特别多！好评,False,+替换其他,补水效果非常好！精华液也特别多！好评
9278,还是挺好用的,False,+替换其他,还是挺好用的
9279,已经收到，不错,False,+替换其他,已经收到，不错
9280,多次购买了，失望,True,+替换opinion+替换其他,多次购买了，满意
9281,味道可以，还没用，，，,True,+替换aspect,味道可以，还没用，，，
9282,给妈妈买的，湿润，好用，妈妈很喜欢,False,,给妈妈买的，湿润，好用，妈妈很喜欢
9283,给老婆买的，她一直都用这个牌子，挺好用的，超赞,False,+替换其他,给老婆买的，她一直都用这个牌子，挺好用的，超赞
