id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
8452,速度,0,2,快,2,3,物流,正面
8452,_, , ,巨好用,8,11,整体,正面
8452,发货,4,6,快,2,3,物流,正面
8452,_, , ,便宜得多,17,21,价格,正面
8453,速度,32,34,太快了,34,37,物流,正面
8453,客服服务,38,42,很好,43,45,服务,正面
8453,_, , ,不错,12,14,整体,正面
8454,_, , ,好用,14,16,整体,中性
8455,清洁皮肤效果,4,10,最好,10,12,功效,正面
8455,_, , ,很实惠,0,3,价格,正面
8456,_, , ,很滑,0,2,使用体验,正面
8456,_, , ,很好用,3,6,整体,正面
8457,_, , ,挺显白的,0,4,使用体验,正面
8457,_, , ,很好,7,9,整体,正面
8457,_, , ,很满意,10,13,整体,正面
8457,物流,14,16,很给力,17,20,物流,正面
8458,_, , ,还可以,0,3,整体,正面
8459,_, , ,还不错,2,5,整体,正面
8459,_, , ,挺实惠的,6,10,价格,正面
8460,黄色,0,2,好,2,3,其他,正面
8460,_, , ,挺不错的,16,20,整体,正面
8461,_, , ,真的不错,4,8,整体,正面
8462,卸妆效果,0,4,很一般,4,7,功效,正面
8462,包装,11,13,很简陋,14,17,包装,正面
8463,_, , ,很不错,0,3,整体,正面
8464,_, , ,还不错,0,3,整体,正面
8465,_, , ,太失望了,0,4,整体,负面
8465,_, , ,坏的,9,11,包装,负面
8466,_, , ,还好,0,2,整体,正面
8466,售后,14,16,不错,16,18,服务,正面
8466,_, , ,腹泻,9,11,使用体验,负面
8467,_, , ,特别温和,0,4,使用体验,正面
8467,_, , ,挺好的,5,8,整体,正面
8468,_, , ,还可以,5,8,整体,正面
8468,_, , ,挺干净的,9,13,功效,正面
8468,_, , ,有点疼,22,25,使用体验,负面
8469,_, , ,挺好,0,2,整体,正面
8469,_, , ,划算,3,5,价格,正面
8470,_, , ,非常好用,8,12,整体,正面
8471,_, , ,很满意,0,3,整体,正面
8471,_, , ,较好,8,10,整体,正面
8472,包装,4,6,_, , ,包装,正面
8473,_, , ,有点小贵,2,6,价格,负面
8474,_, , ,正品,22,24,真伪,正面
8474,包装,25,27,很好,28,30,包装,正面
8474,_, , ,很好用,36,39,整体,正面
8475,_, , ,巨好用,3,6,整体,正面
8476,效果,11,13,很不错,15,18,功效,正面
8477,香味,6,8,淡淡的,3,6,气味,正面
8477,_, , ,一点没问题,20,25,使用体验,正面
8477,_, , ,非常滋润,9,13,使用体验,正面
8477,_, , ,保湿,13,15,功效,正面
8477,_, , ,非常满意,26,30,整体,正面
8478,运动速度,0,2,真快,2,4,物流,正面
8478,_, , ,很好,14,16,整体,正面
8479,_, , ,一般般,5,8,整体,中性
8480,快递小哥,12,16,_, , ,物流,正面
8481,发货速度,0,4,快,4,5,物流,正面
8482,_, , ,还不错,8,11,整体,正面
8482,_, , ,比较干,12,15,使用体验,中性
8482,持妆效果,27,31,不错,31,33,功效,正面
8483,_, , ,挺好用,16,19,整体,正面
8484,_, , ,非常好用,0,4,整体,正面
8484,_, , ,很水润,12,15,使用体验,正面
8484,_, , ,一点刺激感都没有,16,24,使用体验,正面
8484,_, , ,很舒服,25,28,使用体验,正面
8484,_, , ,爱好,29,31,整体,正面
8485,甜味,14,16,有点刺鼻,16,20,气味,负面
8486,_, , ,不错,0,2,整体,正面
8486,_, , ,很舒服,3,6,使用体验,正面
8487,_, , ,很好用,0,3,整体,正面
8487,补水,7,9,好,13,14,功效,正面
8487,保湿效果,9,13,好,13,14,功效,正面
8487,精华,15,17,多,17,18,成分,正面
8487,_, , ,比较服帖,19,23,使用体验,正面
8487,_, , ,薄薄的,24,27,使用体验,正面
8487,_, , ,很舒服,28,31,使用体验,正面
8488,_, , ,很自然,2,5,功效,正面
8488,_, , ,很均匀,5,8,功效,正面
8488,_, , ,不干燥,9,12,使用体验,正面
8488,_, , ,好卸妆,13,16,功效,正面
8489,纸盒,0,2,挺不错,6,9,包装,正面
8489,味道,21,23,香香的,18,21,气味,正面
8489,_, , ,还可以,14,17,整体,正面
8490,_, , ,挺好用的,16,20,整体,正面
8490,_, , ,很清爽,22,25,使用体验,正面
8490,_, , ,很好推开,25,29,使用体验,正面
8491,_, , ,很实惠,0,3,价格,正面
8491,_, , ,还不错,17,20,整体,正面
8492,_, , ,好用,0,2,整体,正面
8492,_, , ,很自然,12,15,功效,正面
8493,味道,14,16,非常喜欢,8,12,气味,正面
8493,保湿效果,17,21,很好,21,23,功效,正面
8493,_, , ,很喜欢,25,28,整体,正面
8494,活动,8,10,_, , ,价格,正面
8495,_, , ,还不错,31,34,整体,正面
8495,_, , ,有点小贵,37,41,价格,负面
8496,发货,9,11,便,11,13,物流,正面
8497,_, , ,超极好,11,14,整体,正面
8497,_, , ,很适合,15,18,整体,正面
8497,_, , ,赞赞,23,25,整体,中性
8498,_, , ,还行,2,4,整体,正面
8498,_, , ,很保湿,4,7,功效,正面
8499,_, , ,是正品,2,5,真伪,正面
8499,_, , ,蛮多的,16,19,其他,正面
8499,快递,29,31,给力,26,28,物流,正面
8499,_, , ,好评,32,34,整体,正面
8500,物流,17,19,这么快,20,23,物流,正面
8500,_, , ,非常喜欢,0,4,整体,正面
8500,_, , ,好的没话说,26,31,整体,正面
8500,_, , ,赞,33,34,整体,正面
8501,_, , ,应该还可以,17,22,整体,正面
8501,物流速度,33,37,挺快的,39,42,物流,正面
8502,价格,7,9,不贵,10,12,价格,正面
8502,_, , ,挺好用,2,5,整体,正面
8503,包装,14,16,新,13,14,包装,正面
8503,_, , ,挺好用,17,20,整体,正面
8504,制品,11,13,真心不错,13,17,包装,正面
8504,速度,19,21,快,22,23,物流,正面
8505,_, , ,可以,8,10,整体,正面
8506,_, , ,非常好,0,3,整体,正面
8506,_, , ,超级好,15,18,整体,正面
8507,活动,3,5,便宜,5,7,价格,正面
8507,补水,14,16,较好,20,22,功效,正面
8507,保湿效果,16,20,很好,20,22,功效,正面
8507,_, , ,很满足,23,26,整体,正面
8507,_, , ,很好用,11,14,整体,正面
8508,_, , ,很喜欢,0,3,整体,正面
8508,_, , ,很清爽,10,13,使用体验,正面
8508,_, , ,物有所值,14,18,整体,正面
8509,_, , ,听水嫩的,6,10,使用体验,正面
8509,_, , ,挺不错,13,16,整体,正面
8509,黄色,17,19,自然,20,22,功效,正面
8510,_, , ,很好用,0,3,整体,正面
8510,举办活动,29,31,最实惠,36,39,价格,正面
8511,快递小哥,13,17,点赞,17,19,物流,正面
8512,_, , ,一如既往的好,0,6,整体,正面
8513,_, , ,不会觉得紧绷,3,9,使用体验,正面
8513,_, , ,非常温和,9,13,使用体验,正面
8513,_, , ,便宜又实惠,22,27,价格,正面
8514,_, , ,很水润,2,5,使用体验,正面
8515,_, , ,特别的好用,0,5,整体,正面
8516,_, , ,还不错,9,12,整体,正面
8517,_, , ,不错,2,4,整体,正面
8517,价格,5,7,合适,7,9,价格,正面
8517,物流,10,12,给力,12,14,物流,正面
8518,保湿,20,22,很好,26,28,功效,正面
8518,美白效果,22,26,很好,26,28,功效,正面
8518,_, , ,不过敏,32,35,使用体验,正面
8518,_, , ,五星好评,43,47,整体,正面
8519,_, , ,不错,6,8,整体,正面
8519,_, , ,还可以,17,20,整体,正面
8520,物流,7,9,很快,9,11,物流,正面
8520,_, , ,可以,4,6,整体,正面
8521,_, , ,不错,2,4,整体,正面
8522,物流,8,10,超快,10,12,物流,正面
8522,_, , ,不太好,15,17,整体,正面
8523,_, , ,修正肤色,0,4,功效,正面
8523,_, , ,物美价廉,14,18,价格,正面
8523,_, , ,非常好,5,8,整体,正面
8524,_, , ,不错,0,2,整体,正面
8524,_, , ,很舒服,5,8,使用体验,正面
8524,_, , ,不紧绷,9,12,使用体验,正面
8524,_, , ,滑滑的,13,16,使用体验,正面
8525,_, , ,一如既往的好,0,6,整体,正面
8526,_, , ,很不错,14,17,整体,正面
8526,_, , ,很喜欢,25,28,整体,正面
8527,_, , ,滑滑的,5,8,使用体验,正面
8528,保湿,8,10,不好,10,12,功效,负面
8528,包装,13,15,太差,10,12,包装,负面
8528,_, , ,差评,19,21,整体,负面
8528,_, , ,不好用,4,7,整体,负面
8529,_, , ,很划算,0,3,价格,正面
8530,_, , ,有些黏腻,12,16,使用体验,负面
8530,_, , ,还可以,28,31,整体,正面
8531,_, , ,挺麻烦的,6,10,服务,负面
8532,_, , ,还可以,3,6,整体,正面
8532,VIP,8,10,超快,10,12,物流,正面
8533,_, , ,很好用,13,16,整体,正面
8534,_, , ,很好,17,19,整体,正面
8535,补水效果,37,41,_, , ,整体,中性
8535,_, , ,挺便宜,30,33,价格,正面
8536,精华液,23,26,很好,26,28,成分,正面
8536,_, , ,一般,31,33,整体,中性
8537,补水效果,18,22,特别好,22,25,功效,正面
8538,_, , ,真品,14,16,真伪,正面
8538,味道,19,21,没错,22,24,气味,正面
8538,_, , ,很便宜,28,31,价格,正面
8539,发货,0,2,迅速,2,4,物流,正面
8540,_, , ,很好用,21,24,整体,正面
8541,_, , ,很差,11,13,整体,正面
8542,_, , ,非常好,0,3,整体,正面
8543,价格,2,4,合适,4,6,价格,正面
8543,_, , ,不错,9,11,整体,正面
8543,_, , ,好用,11,13,整体,正面
8544,_, , ,不错,0,2,整体,正面
8544,_, , ,很好用,3,6,整体,正面
8544,客服,7,9,很细心,10,13,服务,正面
8544,态度,14,16,非常好,17,20,服务,正面
8545,_, , ,优异,9,11,整体,正面
8546,发货,10,12,神速,12,14,物流,正面
8546,_, , ,上乘,17,19,整体,正面
8547,_, , ,太快了,0,3,物流,正面
8548,防晒,26,28,还算可以,33,37,功效,正面
8548,甜,18,20,不是很好,21,25,气味,负面
8549,_, , ,一如既往的好,0,6,整体,正面
8550,赠品,18,20,好多,16,18,价格,正面
8550,_, , ,棒棒哒,10,13,整体,正面
8550,_, , ,优秀,21,23,整体,正面
8551,亲笔签名,20,22,_, , ,价格,负面
8552,速度,0,2,值得点赞,2,6,物流,正面
8552,_, , ,五星好评,11,15,整体,正面
8553,_, , ,非常好,0,3,整体,正面
8553,_, , ,是正品,4,7,真伪,正面
8553,_, , ,很自然,18,21,功效,正面
8553,_, , ,显肤色,21,24,功效,正面
8554,_, , ,好用,3,5,整体,正面
8554,_, , ,比较有气色,9,14,使用体验,正面
8555,泡沫,19,21,丰富多彩,21,23,使用体验,正面
8555,_, , ,很好用,15,18,整体,正面
8555,泡沫,19,21,细腻,24,26,使用体验,正面
8556,_, , ,一如既往的好,0,6,整体,正面
8557,_, , ,挺满意的,0,4,整体,正面
8557,赠品,5,7,不少,7,9,价格,正面
8558,_, , ,挺好的,0,3,整体,正面
8558,_, , ,便宜,4,6,价格,正面
8558,_, , ,实惠,6,8,价格,正面
8558,_, , ,不错,26,28,整体,正面
8558,社会活动,14,16,_, , ,价格,正面
8559,_, , ,不会差,14,17,整体,正面
8559,_, , ,还不错,4,7,整体,正面
8560,_, , ,还不错,2,5,整体,正面
8560,成品,8,10,有点简陋,10,14,包装,负面
8561,_, , ,是真品,15,18,真伪,正面
8562,_, , ,很不错,0,3,整体,正面
8563,薰衣草,15,17,_, , ,功效,正面
8563,_, , ,滋润,12,14,使用体验,正面
8564,隔离效果,0,4,很好,4,6,功效,正面
8565,快递小哥,12,16,辛苦了,16,19,物流,正面
8565,_, , ,高昂,2,4,价格,正面
8566,_, , ,价廉物美,0,4,价格,正面
8566,_, , ,不错,5,7,整体,正面
8567,_, , ,很喜欢用,11,15,整体,正面
8568,_, , ,不错,0,2,整体,正面
8568,_, , ,很喜欢,6,9,整体,正面
8569,_, , ,有一点点痒,7,12,使用体验,负面
8570,_, , ,蛮好的,4,7,整体,正面
8571,味道,10,12,太大了,12,15,气味,负面
8571,_, , ,不服帖,25,28,功效,负面
8571,_, , ,感觉不高,29,33,整体,负面
8572,_, , ,实惠,10,12,价格,正面
8572,_, , ,好用,12,14,整体,正面
8573,价格,17,19,很便宜,20,23,价格,正面
8573,_, , ,很好用,0,3,整体,正面
8574,物流,8,10,很给力,10,13,物流,正面
8574,快递小哥,14,18,很给力,10,13,物流,正面
8574,_, , ,不错,31,33,整体,正面
8575,味道,6,8,淡淡的,8,11,气味,正面
8575,外观,12,14,很喜欢,14,17,包装,正面
8575,_, , ,不错,3,5,整体,正面
8576,_, , ,反响,10,12,整体,正面
8576,_, , ,挺好的,0,3,整体,正面
8576,_, , ,挺便宜的,5,9,价格,正面
8577,活动,12,14,_, , ,价格,正面
8577,_, , ,物美价廉,27,31,价格,正面
8578,_, , ,不浮粉,13,16,使用体验,正面
8578,_, , ,很服帖,17,20,使用体验,正面
8579,_, , ,很好,0,2,整体,正面
8580,_, , ,还不错,0,3,整体,正面
8580,味道,10,12,香,12,13,气味,正面
8580,味道,10,12,不刺鼻,15,18,气味,正面
8580,_, , ,有点儿掉妆,21,26,使用体验,负面
8581,活动,17,19,_, , ,价格,正面
8581,_, , ,好好用,0,3,整体,正面
8582,_, , ,还可以,3,6,整体,正面
8583,_, , ,还不错,9,12,整体,正面
8583,_, , ,很补水,14,17,功效,正面
8584,_, , ,显白,26,28,使用体验,正面
8584,_, , ,挺好用的,0,4,整体,正面
8585,_, , ,有一点点白,17,22,功效,中性
8585,成膜速度,23,27,非常快,27,30,功效,正面
8585,_, , ,不油腻,33,36,使用体验,正面
8585,_, , ,很清爽,37,40,使用体验,正面
8585,_, , ,很喜欢,40,43,整体,正面
8586,香味,3,5,淡淡的,0,3,气味,正面
8586,_, , ,水润,6,8,使用体验,正面
8586,_, , ,不干燥,8,11,使用体验,正面
8587,_, , ,挺好的,10,13,整体,正面
8588,_, , ,效果明显,0,4,整体,正面
8588,_, , ,没有过敏反应,14,20,使用体验,正面
8588,_, , ,很赞,21,23,整体,正面
8589,_, , ,很好,12,14,整体,正面
8589,_, , ,很好用,38,41,整体,正面
8590,_, , ,量也多,6,9,其他,正面
8590,_, , ,便宜,0,2,价格,正面
8590,_, , ,好用,3,5,整体,正面
8591,活动,15,17,_, , ,价格,正面
8591,快递,33,35,好,35,36,物流,正面
8591,服务,35,36,好,37,39,服务,正面
8592,大型活动,0,2,很实惠,4,7,价格,正面
8592,_, , ,不错,8,10,整体,正面
8592,_, , ,很方便,11,14,整体,正面
8593,_, , ,很喜欢,0,3,整体,正面
8593,_, , ,很好用,11,14,整体,正面
8594,按压设计,0,4,很有新意,4,8,使用体验,正面
8594,按压设计,0,4,很方便,8,11,使用体验,正面
8595,_, , ,最好,5,7,整体,正面
8596,_, , ,差劲,34,36,价格,正面
8597,快递小哥,2,6,给力,11,13,物流,正面
8598,_, , ,不错,0,2,整体,正面
8599,_, , ,很好吸收,0,4,使用体验,正面
8599,_, , ,真心不错,7,11,整体,正面
8599,价格,12,14,便宜,14,16,价格,正面
8599,_, , ,正品,17,19,真伪,正面
8600,_, , ,很好用,0,3,整体,正面
8600,_, , ,很满意,4,7,整体,正面
8601,活动,6,8,_, , ,价格,正面
8601,_, , ,好用,0,2,整体,正面
8601,_, , ,不贵,2,4,价格,正面
8602,活动价格,0,4,HK$,11,13,价格,正面
8602,_, , ,挺好用的,20,24,整体,正面
8603,_, , ,一般般,0,3,整体,中性
8603,_, , ,很干,10,12,使用体验,负面
8604,活动,3,5,_, , ,价格,正面
8604,价格,11,13,很便宜,13,16,价格,正面
8604,_, , ,挺滋润的,32,36,使用体验,正面
8604,_, , ,不干燥,37,40,使用体验,正面
8605,_, , ,真的,3,5,真伪,正面
8606,_, , ,滑滑的,19,22,使用体验,负面
8606,_, , ,没洗干净,29,33,使用体验,负面
8607,成品,6,8,太差了,8,11,包装,负面
8608,_, , ,好差,4,6,整体,负面
8608,_, , ,过敏了,13,16,使用体验,负面
8609,_, , ,还行,11,13,整体,正面
8609,味道,15,17,一般,17,19,气味,中性
8610,活动,30,32,_, , ,价格,正面
8610,_, , ,不错,25,27,整体,正面
8611,_, , ,非常不错,0,4,整体,正面
8611,_, , ,超级喜欢,5,9,整体,正面
8611,_, , ,还行,12,14,整体,正面
8612,_, , ,很好,5,7,整体,正面
8613,_, , ,好小,0,2,尺寸,负面
8614,_, , ,是正品,15,18,真伪,正面
8614,_, , ,非常的香,10,14,气味,正面
8615,精华,6,8,很多,8,10,成分,正面
8615,_, , ,特别好用,2,6,整体,正面
8616,_, , ,不错的,12,15,整体,正面
8617,_, , ,不错,10,12,整体,正面
8618,_, , ,很合适,5,8,整体,正面
8618,_, , ,非常不错,8,12,整体,正面
8618,_, , ,很清爽,21,24,使用体验,正面
8618,_, , ,棒棒哒,30,33,整体,正面
8619,_, , ,挺好用的,0,4,整体,正面
8619,_, , ,很划算,13,16,价格,正面
8620,_, , ,挺不错的,10,14,整体,正面
8620,_, , ,还可以,0,3,整体,正面
8621,补水效果,2,6,真不错,6,9,功效,正面
8621,_, , ,水灵灵,30,33,使用体验,正面
8622,_, , ,水水的,18,21,使用体验,正面
8622,_, , ,嫩嫩的,21,24,使用体验,正面
8623,_, , ,很好,0,2,整体,正面
8623,_, , ,非常满意,8,12,整体,正面
8623,_, , ,细腻,13,15,使用体验,正面
8623,_, , ,润泽,16,18,使用体验,正面
8623,_, , ,喜欢,18,20,整体,正面
8624,_, , ,挺划算的,4,8,价格,正面
8625,_, , ,还不错,16,19,整体,正面
8626,_, , ,没有免邮券,0,5,价格,负面
8627,_, , ,不错,2,4,整体,正面
8627,_, , ,害羞,7,9,整体,正面
8627,_, , ,实惠,17,19,价格,正面
8628,优惠力度,11,15,大,15,16,价格,正面
8628,包装,17,19,好看,19,21,包装,正面
8629,_, , ,烂东西,0,3,整体,负面
8629,_, , ,抹不开,4,7,使用体验,负面
8630,_, , ,还可以,0,3,整体,正面
8631,_, , ,好,17,18,整体,正面
8632,_, , ,滋润,2,4,使用体验,正面
8632,_, , ,服帖,0,2,使用体验,正面
8632,_, , ,蛮好的,5,8,整体,正面
8633,_, , ,喜欢,12,14,整体,正面
8633,_, , ,还不错的,0,4,整体,正面
8634,物流,13,15,很快,15,17,物流,正面
8634,_, , ,非常好,0,3,整体,正面
8634,_, , ,很不错,9,12,整体,正面
8635,_, , ,还好,0,2,整体,正面
8635,_, , ,比较温和,6,10,使用体验,正面
8636,限量版,12,14,_, , ,价格,正面
8636,_, , ,很划算,17,20,价格,正面
8637,_, , ,够大,0,2,尺寸,负面
8637,礼物,25,27,很好,27,29,价格,正面
8638,_, , ,真的好用,23,27,整体,正面
8639,_, , ,物超所值,12,16,整体,正面
8639,_, , ,白的很自然,17,22,功效,正面
8639,_, , ,很水润,23,26,使用体验,正面
8639,_, , ,好用,35,37,整体,正面
8640,_, , ,还行,0,2,整体,正面
8641,物流,0,2,之后,2,4,物流,正面
8642,_, , ,快,13,14,物流,正面
8642,_, , ,好,15,16,物流,正面
8642,_, , ,非常满意,17,21,整体,正面
8643,盒装,5,7,还不错,7,10,包装,正面
8644,补水效果,13,17,不太好,17,19,功效,正面
8645,活动,1,3,_, , ,价格,正面
8645,_, , ,不错,10,12,整体,正面
8646,_, , ,赞赏,7,9,整体,正面
8646,_, , ,不错,4,6,整体,正面
8647,_, , ,挺好的,0,3,整体,正面
8648,_, , ,不错,20,22,整体,正面
8648,_, , ,很好用,0,3,整体,正面
8648,_, , ,不干,7,9,使用体验,正面
8648,_, , ,提亮偏黄的肤色,10,17,功效,正面
8649,包装,5,7,很紧密,7,10,包装,正面
8649,清洁能力,11,15,好,20,21,功效,正面
8649,味道,22,24,很香,24,26,气味,正面
8650,包装,19,21,精美,21,23,包装,正面
8650,_, , ,真的很好,43,47,整体,正面
8650,_, , ,非常好,0,3,整体,正面
8651,保湿效果,0,4,很好,4,6,功效,正面
8651,_, , ,不油腻,8,11,使用体验,正面
8651,_, , ,非常喜欢,12,16,整体,正面
8652,_, , ,可遮瑕,16,19,功效,正面
8653,_, , ,很好,2,4,整体,正面
8653,_, , ,很喜欢,6,9,整体,正面
8654,包装,3,5,漂亮,0,2,包装,正面
8654,_, , ,很保湿,18,21,功效,正面
8654,_, , ,很修复,24,27,功效,正面
8655,卸妆效果,14,18,不好,18,20,功效,负面
8655,_, , ,滑滑的,10,13,使用体验,负面
8656,_, , ,营收,5,7,价格,负面
8657,_, , ,轻薄,16,18,使用体验,正面
8657,_, , ,好推开,20,23,使用体验,正面
8657,_, , ,非常满意,24,28,整体,正面
8658,_, , ,好用,0,2,整体,正面
8659,_, , ,很好,2,4,整体,正面
8659,颜色,23,25,偏深,25,27,包装,负面
8659,_, , ,很差,43,45,整体,正面
8660,_, , ,情愿,6,8,整体,正面
8661,包装,10,12,很好,12,14,包装,正面
8662,_, , ,挺实惠的,0,4,价格,正面
8662,_, , ,不错,8,10,整体,正面
8663,_, , ,超好用,0,3,整体,正面
8663,_, , ,不卡粉,4,7,使用体验,正面
8664,_, , ,还好,2,4,整体,正面
8664,_, , ,有点麻烦,10,14,使用体验,负面
8664,瓶子塑料,15,19,比较硬,19,22,包装,负面
8665,_, , ,好用,5,7,整体,正面
8665,_, , ,便宜,18,20,价格,正面
8666,_, , ,挺不错的,5,9,整体,正面
8666,_, , ,温和,10,12,使用体验,正面
8666,_, , ,不刺激,12,15,使用体验,正面
8667,活动,8,10,_, , ,价格,正面
8667,水份,25,27,很多,27,29,成分,正面
8667,_, , ,还可以,0,3,整体,中性
8667,_, , ,很便宜,17,20,价格,正面
8667,_, , ,很划算,21,24,价格,正面
8668,包装,11,13,完好,13,15,包装,正面
8668,一段时间,15,17,快速,18,19,物流,正面
8669,客服,22,24,热心,24,26,服务,正面
8669,_, , ,经济,9,11,价格,正面
8669,_, , ,实惠,12,14,价格,正面
8669,快递,29,31,神速,31,33,物流,正面
8669,_, , ,超满意,5,8,整体,正面
8669,_, , ,特为,34,35,整体,正面
8670,_, , ,特别好用,2,6,整体,正面
8670,_, , ,很去油,7,10,使用体验,正面
8670,_, , ,很香,13,15,气味,正面
8670,_, , ,特别实惠,33,37,价格,正面
